,Agency Name,City_x,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,place_id,City_y,state_id,lat,lon
0,Bi-State Development Agency of the Missouri-Illinois Metropolitan District (BSD),Saint Louis,0.5570692310725286,0.5377368547360363,0.6671262949629005,0.6208981673083057,1.1521790615761982,1.3050078022582696,1.0675319358978284,1.5105386920628274,1.03032048760117,1.4533254519551688,1.1840417963012229,1.524714103997608,1.2923101883797121,1.1404033145996988,1.1607129292334941,3.314569947952726,"Saint Louis, MO",Saint Louis,MO,38.6358,-90.2451
1,Broward County Board of County Commissioners (BCT),Fort Lauderdale,0.2858387021676363,0.39108810299259755,0.20235403289938927,0.7918907523879906,0.2536134066168429,0.7173608024311701,0.7896697894486385,0.4302069735872506,1.0637978723900934,0.6818013429469836,1.6026850942635362,0.8522629482010033,0.4661497595554897,1.2634193636716708,0.5362954283000461,4.541450027653209,"Fort Lauderdale, FL",Fort Lauderdale,FL,26.1412,-80.1464
2,Capital Metropolitan Transportation Authority (CMTA),Austin,0.9772405258181314,0.5634610063695711,0.44587578463244376,0.6341181775970453,0.9672140572285963,0.7873292581056762,0.6805949754005364,0.8579592855114199,1.5723858263532506,1.2751882871413367,0.9446306454017647,1.3909566992973394,1.1295537013394337,2.611623678815845,1.4942758685539006,6.811451873566701,"Austin, TX",Austin,TX,30.3004,-97.7522
3,Central Florida Regional Transportation Authority (LYNX),Orlando,1.5983301481191026,1.263209846013086,0.9290328637235898,1.3758957381284433,1.1221274376314783,1.1489409013562248,1.4915930109993119,1.0544482557136445,1.5140578277100034,1.456325735617781,1.1385108203505596,1.8076086776105034,1.423347930175833,0.9596320594112481,1.3430973050930084,5.770725380028721,"Orlando, FL",Orlando,FL,28.4772,-81.3369
4,Central Ohio Transit Authority (COTA),Columbus,1.0866743992785144,0.9343867276699681,1.2915117443864952,0.6121642676921576,1.6194695101549839,1.4266475032258124,1.1750919780292508,1.1363660632242818,1.480431043779714,1.1873562744399744,1.3882005793094125,0.7644265147070969,1.9455018163831705,0.1934133198203574,1.3098737713935624,8.451999495251206,"Columbus, OH",Columbus,OH,39.9862,-82.985
5,Central Puget Sound Regional Transit Authority (ST),Seattle,12.358895997286382,10.643075909350737,8.1852605550527,10.058386018674687,6.949128382474829,6.701041263322005,7.0095495790447195,4.742258852151088,5.081904349301664,5.807434462066017,4.467234282591134,4.033273969827251,2.0505319264308746,3.664906087722568,5.89967732429913,38.564592026728086,"Seattle, WA",Seattle,WA,47.6211,-122.3244
6,Chicago Transit Authority (CTA),Chicago,0.3897942242603288,0.7571004317348604,0.688019503967604,0.6054109419473964,1.0154832371983986,0.5410334375142988,0.44856271102422673,0.36060769666379294,0.38548093702894276,0.4549192577836589,0.4477612467350512,0.44160505785672893,0.45398821953042257,0.5979872499840371,0.8073260812268978,4.199449338157028,"Chicago, IL",Chicago,IL,41.8373,-87.6862
7,City and County of San Francisco (SFMTA),San Francisco,0.2990709418514261,0.3128835181331304,0.3779093395998927,0.300642780025959,0.21512999670651492,0.5847661485192783,0.6336221583709529,0.6127672596185024,0.48346659207301645,1.315491138471678,0.806965388290521,1.2885331966847928,1.3190843490283624,1.551503024704712,1.5257182465735921,5.096665514284154,"San Francisco, CA",San Francisco,CA,37.7562,-122.443
8,City of Charlotte North Carolina (CATS),Charlotte,2.2717149987195615,1.9218749139797997,4.199273299578723,3.436429558531277,0.7930060350743818,1.3233262134753054,0.9773282585198786,1.763943138843467,1.215591920778052,2.1824867167210242,4.855382716602073,9.806343050555643,9.314159775450506,2.93960476895001,2.5184720235463773,6.774815680339624,"Charlotte, NC",Charlotte,NC,35.208,-80.8304
9,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Hartford,0.08148745800019504,0.9171033941314947,1.356316613886335,1.3303183633364097,0.04758051990164759,0.0872793846443508,0.7702960255052886,0.3061806830200266,0.17358301006304036,0.16159201503329412,1.8891545464166593,3.729321932190943,4.070049835400942,4.470210371391014,0.8705069469707936,8.266513376421752,"Hartford, CT",Hartford,CT,41.7661,-72.6834
10,County of Miami-Dade (MDT),Miami,0.9130732261471619,0.8109371025488704,0.763574642668685,0.7351535569525438,0.6335802639988957,0.7780610915419535,0.9916942332523718,0.7476905783868776,0.8738838439468539,0.6121688089125755,0.9256572361183859,0.8991034714772124,1.3856862265891277,1.6694133132650895,1.4553119230476055,4.641254028740728,"Miami, FL",Miami,FL,25.7839,-80.2102
11,Dallas Area Rapid Transit (DART),Dallas,1.373765921776836,1.0923914350694783,1.9208290790618223,2.565778236492579,4.7659298387819105,3.6042082423556656,2.974462300589716,2.909692455855773,2.054108373709484,2.1869396725684394,1.8728201905186233,1.1489502800884497,1.6456792892635774,1.8896796480901896,2.3063322327893476,10.172707183038407,"Dallas, TX",Dallas,TX,32.7936,-96.7662
12,Denver Regional Transportation District (RTD),Denver,1.4733408018924312,1.1450698575100116,1.6071867337925292,0.8702895782376147,1.980695516009013,2.478751770477378,3.013266302404267,2.630695801194995,2.407908500783753,3.118677283242087,2.2607296567884685,2.5221906697700427,1.5334944188628619,1.228856411629698,1.9038941681292687,7.238431975162738,"Denver, CO",Denver,CO,39.7621,-104.8759
13,Fort Worth Transportation Authority (FWTA),Fort Worth,2.0128276012494313,2.687313969891172,3.527391624789643,3.487456836429594,3.334908811775464,3.0364088749274245,3.380298134223555,2.8681875068635305,3.2503816440222377,3.1782916388103595,6.733075435454043,5.366424983670316,24.816666491265558,36.23672596346739,28.32230186438038,18.071710683521545,"Fort Worth, TX",Fort Worth,TX,32.7811,-97.3473
14,"Golden Gate Bridge, Highway and Transportation District (GGBHTD)",San Francisco,1.134303705265356,0.5912122230810732,1.5708563195275833,0.6949094958296844,1.1496827586649905,3.203473315661453,2.7263050890417144,2.8883339792481553,0.9873513746993655,2.1855738080096945,4.44105919357118,2.319709035394188,0.32094418471386543,0.46111270748514427,8.677287311776157,47.5785628091134,"San Francisco, CA",San Francisco,CA,37.7562,-122.443
15,Greater Dayton Regional Transit Authority (GDRTA),Dayton,1.2698009514889332,1.06034381017443,1.3993217638937039,1.7311147083379967,3.125084531421719,4.171940335276643,1.9092751662673613,2.2813554864578083,2.2344283915555487,2.3513753797640957,2.0857889109471532,3.6897822642738762,3.9609199671967796,3.830048514782505,4.99546556804117,15.472870311894736,"Dayton, OH",Dayton,OH,39.7797,-84.1998
16,Indianapolis and Marion County Public Transportation (IndyGo),Indianapolis,1.9898941364217735,1.706224546609318,1.4609298331697742,1.9817977050107423,3.3906537028421373,3.1564158423777977,2.037780623003492,1.259437229876745,1.8334851169699868,1.7660988962253643,3.4398823428571026,2.3856387886233117,1.9496033157072108,3.1232166774828234,5.58256675665439,11.202055326093268,"Indianapolis, IN",Indianapolis,IN,39.7771,-86.1458
17,King County Department of Metro Transit (KCM),Seattle,0.8124286596346396,0.5780142250449642,0.5332395732664335,0.7439612750074871,1.007096448127727,0.5984236831936948,1.626035794351201,0.9039597485296842,0.5994645904374005,0.4236512393284921,0.8495957397334416,1.0301015833440235,0.5809805623173286,1.1995987546224476,0.5122388782569327,8.793842891228115,"Seattle, WA",Seattle,WA,47.6211,-122.3244
18,Los Angeles County Metropolitan Transportation Authority (LACMTA),Los Angeles,0.9506519760200518,0.8777527793510905,0.8236237873390779,0.5952465757110906,0.7740286211307486,0.9697851951648365,0.8343933188777992,0.9185940422549093,0.7525991077828487,0.8480438148701133,2.1673049705549463,1.4780377769737398,1.3644090397417405,2.3591777988587603,1.748671204026256,4.014939917871592,"Los Angeles, CA",Los Angeles,CA,34.1139,-118.4068
19,MTA New York City Transit (NYCT),Brooklyn,0.2607860035052366,0.34314897963306523,0.34006612750784665,0.4588280989714361,0.45157967227022283,0.28853213909342984,0.3283878849097182,0.3374922970695443,0.2917267218874615,0.31704846377316237,0.3501732640306756,0.23614495102310712,0.29632294984387764,0.27136704489401087,0.27704247547384014,2.4538344260970404,"Brooklyn, NY",Brooklyn,NY,40.6501,-73.9496
20,Maryland Transit Administration (MTA),Baltimore,1.0410187162266773,0.8956026017343336,0.87130922429912,1.1493972550931617,1.6267175531895057,2.078669402942021,2.131731808868043,2.4450609298319006,1.4554690536860084,1.7358975388182525,1.3669071941152335,1.6479019025644062,2.153923778230715,2.397712957652704,2.0647354765801533,4.173498077277132,"Baltimore, MD",Baltimore,MD,39.3051,-76.6144
21,Massachusetts Bay Transportation Authority (MBTA),Boston,0.4153408051679076,0.41327898568852633,0.4462344835200743,0.6773399911405837,0.6696912029258314,0.5594264381096082,0.5144300880533142,0.4582926512396835,0.7276972781829437,0.8285412745183784,0.7820321114133507,0.7361110857995842,0.9270726658954285,0.8847597876756661,1.3133153247791363,6.86623601858985,"Boston, MA",Boston,MA,42.3188,-71.0846
22,"Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad (MTA-MNCR)",New York,0.9955071416407129,0.6761591341039966,1.7100437799541195,2.3051687741954905,1.8556038786859157,1.3803513082417498,0.8185314512052093,1.138548604433615,1.0157230468623346,1.0696657132652634,0.9966251234132981,0.8575132083116364,0.7610265643464434,1.4298802138884938,1.1989662041626579,16.491501342534747,"New York, NY",New York,NY,40.6943,-73.9249
23,Metropolitan Atlanta Rapid Transit Authority (MARTA),Atlanta,0.6408747806441942,0.5241897670950358,0.5220994930330429,0.7740139413956318,0.8307852489549679,0.9007066370379372,0.7600447252714693,0.78842630415619,0.9984680279163367,1.0425959448056474,0.9728416107094865,0.8221782812355731,0.7156778978920006,0.8758619599832802,1.0917307856237808,3.6802045933575704,"Atlanta, GA",Atlanta,GA,33.7627,-84.4224
24,New Jersey Transit Corporation,Newark,1.944829474815755,1.8946997403004153,1.7218606077820617,2.744587285508161,2.3136556356661533,2.6961926435707495,2.1921873347842555,2.113564859938689,2.6104974211937764,2.80474150940593,2.5953648022267544,2.527359302752663,2.0307625711449875,2.9137544713022376,2.2118320627094747,8.31977172153226,"Newark, NJ",Newark,NJ,40.7245,-74.1725
25,New Orleans Regional Transit Authority (NORTA),New Orleans,0.0,,2.107793128786131,5.658486390027388,5.141627477030089,5.354415273081273,1.9265665086875334,2.4967187255777903,1.1110575886295113,0.8880409953158044,0.8748580188291795,1.0086351312873463,1.521241976800185,1.385414005655248,1.391901711930463,8.955676191893895,"New Orleans, LA",New Orleans,LA,30.0687,-89.9288
26,Northeast Illinois Regional Commuter Railroad Corporation,Chicago,2.639792934628741,2.7249631889246486,1.9996592270941835,1.3042778249467202,1.6373233734585075,2.4600977994749256,2.7858690802614112,1.892283678771219,1.6558045389541458,1.5777855099202303,1.93922229341449,2.0125569919415525,2.331367417781125,2.260181191255812,3.2580591464915694,22.008262670722445,"Chicago, IL",Chicago,IL,41.8373,-87.6862
27,Northern Indiana Commuter Transportation District (NICTD),Chesterton,4.966824220900536,4.6053885900534866,2.9502237676528207,2.9015809567551276,3.1855584180786307,3.8048407884771387,3.8867140293549376,2.5792320706807725,1.3865596355456142,3.805346899829755,4.304453695138815,6.40525701468003,4.585826840463192,4.866709487714976,7.674418923359493,92.91948738202842,"Chesterton, IN",Chesterton,IN,41.5997,-87.0548
28,Pace - Suburban Bus Division,Arlington Heights,1.2148731861087783,1.6731546161365638,1.0086520212907562,0.4908965319964088,0.773148289098704,1.5208918091665988,0.7071336727682054,0.9734354803412312,1.1745509460734462,1.2308913363802678,1.2523004197690464,2.1116125998908872,2.1794558001771027,1.1504869792811512,1.018117296626054,6.388704343114534,"Arlington Heights, IL",Arlington Heights,IL,42.0955,-87.9825
29,Peninsula Corridor Joint Powers Board (PCJPB),San Carlos,3.5893707639262633,5.90305300305902,5.1462725063474535,3.392878010528449,2.5163725654084614,2.332173868041931,3.1944615723416803,2.157114152701656,1.6171249872136375,2.4095684024251285,1.5284485697755683,1.9842892600399347,1.2807276730698305,9.229108989158286,8.429605371533826,40.03009701226709,"San Carlos, CA",San Carlos,CA,37.4982,-122.268
30,Port Authority of Allegheny County,Pittsburgh,2.032392103508645,1.6486541700386277,1.9054458527705165,1.2907987996353152,1.2926581579717185,1.7527659244498013,2.8305408858641936,2.0634665791040603,1.0307800448195912,1.1380943236826115,0.9427258218722099,1.1492555359790058,1.1078698146481945,1.0394743291801376,1.1258743370287345,3.3780281930490443,"Pittsburgh, PA",Pittsburgh,PA,40.4396,-79.9762
31,Rhode Island Public Transit Authority (RIPTA),Providence,0.7512154154994556,0.9401239213559829,0.7335852806572424,1.1187762620198065,2.0948589104485027,2.379251402727632,3.945335616513667,1.2416647842144812,2.416799170631341,1.2649913744372807,1.2984198301524625,2.0034187533302723,2.457858875818755,1.8161702993082274,2.07509888355858,7.107603768155698,"Providence, RI",Providence,RI,41.823,-71.4187
32,San Diego Metropolitan Transit System (MTS),San Diego,0.5726431861622248,0.5926386223222315,1.3668791958045554,0.34483407408589034,0.48769443548828606,0.582481158963313,0.516816568396211,1.3249783891960805,1.3117960895349985,1.0765451689695684,0.99313366016751,1.0020623119427734,1.1714074566121504,1.5991012732021554,0.9421967857101593,4.145187133021435,"San Diego, CA",San Diego,CA,32.8312,-117.1225
33,San Francisco Bay Area Rapid Transit District (BART),Oakland,0.3557081505246182,0.35223035064529307,0.5565286575064039,0.5642864714849843,0.7276883526766804,1.3538463898547004,1.1409100562955443,1.2151731738461486,1.2202613072181094,1.1399124064513855,1.4026266743425626,1.3140955056025974,1.3471116316280007,0.8261783825723448,0.6139191962218761,9.114187314327433,"Oakland, CA",Oakland,CA,37.7903,-122.2165
34,Santa Clara Valley Transportation Authority (VTA),San Jose,1.2930683534637535,0.9875382946765862,0.9225570107285318,1.1445035292054788,1.1580270966753532,1.6565448011194577,2.3108533563133222,1.5994877528154825,4.522517232632274,4.119377110665904,4.402601331306381,4.320357243271017,4.024322615065261,3.2507974702698577,2.16218605214372,9.742795743574481,"San Jose, CA",San Jose,CA,37.3019,-121.8486
35,Southeastern Pennsylvania Transportation Authority (SEPTA),Philadelphia,0.720564796182917,1.0665886426651239,0.9416955915379621,0.8601088802195828,0.8632711353695703,1.0469272847165765,0.9172767426015177,0.6267609313681805,0.5193745423826958,0.6185385924245002,0.8206079400110513,0.792208505621328,0.5991608521450613,0.9602157556059387,0.7911521467117969,2.278634050478948,"Philadelphia, PA",Philadelphia,PA,40.0077,-75.1339
36,Staten Island Rapid Transit Operating Authority (SIRTOA),Staten Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596178802790417,0.0035228530122525326,2.4257877957122633,7.659234158935354,4.349139854555891,3.8051689978216805,5.22467497748598,38.382798299594576,"Staten Island, NY",Staten Island,NY,40.5834,-74.1496
37,The Greater Cleveland Regional Transit Authority (GCRTA),Cleveland,0.9089619122177379,1.0609506435845115,1.2342825307585423,1.3759240833374637,1.6293950064229021,1.827048090597222,0.9994801138010634,0.6852061911465421,1.1254899373836125,1.250434274881415,1.6292663240988348,1.1005750384745454,1.2357047079712238,1.507369771347427,1.2447438403012574,9.141303609770665,"Cleveland, OH",Cleveland,OH,41.4767,-81.6804
38,Tri-County Metropolitan Transportation District of Oregon,Portland,0.8289624170365949,0.724459711735359,1.7536892945948972,1.6817783747313046,1.80870713195965,0.9135376303826298,0.49635656220843044,1.9145541653589413,2.1963895945922984,1.9160566874540759,1.514861317812327,1.8018524680648211,1.433667696255145,1.3279073022067787,1.0870066689998132,4.552856279071669,"Portland, OR",Portland,OR,45.5372,-122.65
39,Utah Transit Authority (UTA),Salt Lake City,1.509403551027499,1.5291987122669566,5.42124666156586,2.5373681866134086,6.127853111661623,5.491714403810812,2.506938706484527,3.3152361920879407,2.1733891214031877,1.2701184782633121,1.2803313346568044,1.7659421570015708,2.5793435286236566,2.118004276996204,1.9323654917034374,7.687417585603372,"Salt Lake City, UT",Salt Lake City,UT,40.7777,-111.9306
40,VIA Metropolitan Transit (VIA),San Antonio,0.5303406239356148,0.7103538682930516,0.4990000138823771,0.6082035786717402,0.7154204066525949,1.3177182263841467,0.7911601833054751,1.0177517099586482,1.135882477442146,0.9507936721159015,1.2370133926808549,1.1330568658477478,1.4547012697928756,1.3269396620748972,0.9134339136007196,4.6753595694109,"San Antonio, TX",San Antonio,TX,29.4658,-98.5253
41,"Valley Metro Rail, Inc. (VMR)",Phoenix,,,,,8.385297551421834,1.1860097264494545,0.6709898874289051,0.9208094739726683,1.8273467304518471,2.0982252664147536,2.97905231480851,1.245425626574844,1.97105131052621,4.198925447265132,4.767843230840054,20.766130037826684,"Phoenix, AZ",Phoenix,AZ,33.5722,-112.0891
42,Washington Metropolitan Area Transit Authority (WMATA),Washington,0.4622508880984981,1.0175711539063885,0.5836538068709572,0.5647641087547678,0.7051958328917532,0.8061199025849276,1.2092009836739133,0.7773963757925372,0.9112900553140192,0.5922786264313219,1.756016722667434,1.6696098877054357,1.3098579415804785,1.4959955828543812,1.338026712422172,5.778383836866904,"Washington, DC",Washington,DC,38.9047,-77.0163
43,Washington State Ferries (WSF),Olympia,1.8121425577829666,0.8485023621127847,1.5227338310576408,0.5303916707850843,0.9616284599634426,0.6753740075602831,1.1185092078425942,0.5736446652982646,1.1337964940984104,1.2651889901272633,1.2001111728040075,2.8441087435716326,1.4664613560127098,3.8681703433856103,3.422565289686644,5.7179762606706115,"Olympia, WA",Olympia,WA,47.0417,-122.8959
